starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 13 20:18:05 2023	1697253485	0	57	57	48
Fri Oct 13 20:18:05 2023	1697253485	1	57	57	48
Fri Oct 13 20:18:05 2023	1697253485	0	78	78	70
Fri Oct 13 20:18:05 2023	1697253485	1	94	95	37
Fri Oct 13 20:18:11 2023	1697253491	0	100	100	37
Fri Oct 13 20:18:14 2023	1697253494	4	100	104	49
Fri Oct 13 20:18:11 2023	1697253491	0	104	104	41
Fri Oct 13 20:18:11 2023	1697253491	0	108	108	91
Fri Oct 13 20:18:05 2023	1697253485	2	108	110	97
Fri Oct 13 20:18:14 2023	1697253494	0	110	110	41
Fri Oct 13 20:18:05 2023	1697253485	4	107	111	100
Fri Oct 13 20:18:14 2023	1697253494	0	112	112	103
Fri Oct 13 20:18:15 2023	1697253495	1	114	114	32
Fri Oct 13 20:18:15 2023	1697253495	1	114	115	37
Fri Oct 13 20:18:15 2023	1697253495	0	115	115	98
Fri Oct 13 20:18:15 2023	1697253495	0	115	115	87
Fri Oct 13 20:18:15 2023	1697253495	1	115	115	97
Fri Oct 13 20:18:15 2023	1697253495	1	115	116	38
Fri Oct 13 20:18:15 2023	1697253495	0	117	117	87
Fri Oct 13 20:18:15 2023	1697253495	4	114	118	78
Fri Oct 13 20:18:15 2023	1697253495	0	118	118	113
Fri Oct 13 20:18:09 2023	1697253489	0	119	119	52
Fri Oct 13 20:18:15 2023	1697253495	1	119	119	54
Fri Oct 13 20:18:11 2023	1697253491	0	121	121	96
Fri Oct 13 20:18:15 2023	1697253495	7	116	123	64
Fri Oct 13 20:18:11 2023	1697253491	0	127	127	63
Fri Oct 13 20:18:11 2023	1697253491	1	135	136	39
Fri Oct 13 20:18:15 2023	1697253495	1	138	138	134
Fri Oct 13 20:18:06 2023	1697253486	0	142	142	116
Fri Oct 13 20:18:05 2023	1697253485	0	143	143	137
Fri Oct 13 20:18:14 2023	1697253494	0	143	143	76
Fri Oct 13 20:18:09 2023	1697253489	0	145	145	59
Fri Oct 13 20:18:11 2023	1697253491	0	147	147	82
Fri Oct 13 20:18:09 2023	1697253489	2	146	148	137
Fri Oct 13 20:18:14 2023	1697253494	0	148	148	80
Fri Oct 13 20:18:14 2023	1697253494	0	151	151	63
Fri Oct 13 20:18:06 2023	1697253486	0	151	151	78
Fri Oct 13 20:18:06 2023	1697253486	1	151	151	73
Fri Oct 13 20:18:14 2023	1697253494	0	151	151	83
Fri Oct 13 20:18:14 2023	1697253494	0	152	152	69
Fri Oct 13 20:18:09 2023	1697253489	0	153	153	134
Fri Oct 13 20:18:14 2023	1697253494	0	154	154	93
Fri Oct 13 20:18:11 2023	1697253491	0	155	155	45
Fri Oct 13 20:18:11 2023	1697253491	0	155	155	77
Fri Oct 13 20:18:11 2023	1697253491	0	156	156	74
Fri Oct 13 20:18:15 2023	1697253495	0	156	156	139
Fri Oct 13 20:18:06 2023	1697253486	0	156	156	118
Fri Oct 13 20:18:15 2023	1697253495	0	157	157	141
Fri Oct 13 20:18:14 2023	1697253494	0	159	159	58
Fri Oct 13 20:18:14 2023	1697253494	0	160	160	52
Fri Oct 13 20:18:15 2023	1697253495	0	161	161	131
Fri Oct 13 20:18:06 2023	1697253486	0	163	163	147
Fri Oct 13 20:18:05 2023	1697253485	0	164	164	157
Fri Oct 13 20:18:09 2023	1697253489	0	165	165	113
Fri Oct 13 20:18:09 2023	1697253489	0	165	165	59
Fri Oct 13 20:18:09 2023	1697253489	0	166	166	130
Fri Oct 13 20:18:15 2023	1697253495	0	166	166	76
Fri Oct 13 20:18:09 2023	1697253489	0	166	166	158
Fri Oct 13 20:18:15 2023	1697253495	0	167	167	148
Fri Oct 13 20:18:14 2023	1697253494	0	168	168	57
Fri Oct 13 20:18:09 2023	1697253489	0	169	169	160
Fri Oct 13 20:18:09 2023	1697253489	0	170	170	128
Fri Oct 13 20:18:09 2023	1697253489	0	171	171	128
Fri Oct 13 20:18:11 2023	1697253491	0	176	176	66
Fri Oct 13 20:18:09 2023	1697253489	0	180	180	168
Fri Oct 13 20:18:09 2023	1697253489	0	180	180	158
Fri Oct 13 20:18:06 2023	1697253486	0	181	181	71
Fri Oct 13 20:18:09 2023	1697253489	0	181	181	173
Fri Oct 13 20:18:14 2023	1697253494	1	182	182	176
Fri Oct 13 20:18:11 2023	1697253491	0	182	182	175
Fri Oct 13 20:18:06 2023	1697253486	0	186	186	75
Fri Oct 13 20:18:06 2023	1697253486	0	187	187	60
Fri Oct 13 20:18:11 2023	1697253491	0	187	187	54
Fri Oct 13 20:18:14 2023	1697253494	1	188	189	63
Fri Oct 13 20:18:15 2023	1697253495	1	189	190	175
Fri Oct 13 20:18:14 2023	1697253494	0	194	194	187
Fri Oct 13 20:18:15 2023	1697253495	0	195	195	183
Fri Oct 13 20:18:12 2023	1697253492	0	196	196	181
Fri Oct 13 20:18:12 2023	1697253492	0	198	198	182
Fri Oct 13 20:18:14 2023	1697253494	1	198	198	189
Fri Oct 13 20:18:09 2023	1697253489	0	201	201	181
Fri Oct 13 20:18:14 2023	1697253494	0	201	201	192
Fri Oct 13 20:18:06 2023	1697253486	0	201	201	76
Fri Oct 13 20:18:06 2023	1697253486	0	202	202	70
Fri Oct 13 20:18:15 2023	1697253495	0	202	202	63
Fri Oct 13 20:18:15 2023	1697253495	0	204	204	83
Fri Oct 13 20:18:12 2023	1697253492	0	210	210	192
Fri Oct 13 20:18:12 2023	1697253492	3	207	210	185
Fri Oct 13 20:18:17 2023	1697253497	0	212	212	158
Fri Oct 13 20:18:09 2023	1697253489	0	212	212	189
Fri Oct 13 20:18:17 2023	1697253497	0	213	213	162
Fri Oct 13 20:18:17 2023	1697253497	0	218	218	177
Fri Oct 13 20:18:15 2023	1697253495	6	211	218	72
Fri Oct 13 20:18:12 2023	1697253492	0	218	218	207
Fri Oct 13 20:18:12 2023	1697253492	0	222	222	210
Fri Oct 13 20:18:05 2023	1697253485	0	224	224	215
Fri Oct 13 20:18:07 2023	1697253487	0	225	225	181
Fri Oct 13 20:18:06 2023	1697253486	0	225	225	124
Fri Oct 13 20:18:06 2023	1697253486	0	226	226	82
Fri Oct 13 20:18:06 2023	1697253486	3	224	226	141
Fri Oct 13 20:18:11 2023	1697253491	0	227	227	220
Fri Oct 13 20:18:17 2023	1697253497	0	227	227	212
Fri Oct 13 20:18:15 2023	1697253495	0	229	229	117
Fri Oct 13 20:18:15 2023	1697253495	1	230	231	101
Fri Oct 13 20:18:13 2023	1697253493	0	232	232	183
Fri Oct 13 20:18:17 2023	1697253497	0	233	233	187
Fri Oct 13 20:18:07 2023	1697253487	0	236	236	182
Fri Oct 13 20:18:05 2023	1697253485	1	235	236	228
Fri Oct 13 20:18:05 2023	1697253485	1	236	237	229
Fri Oct 13 20:18:05 2023	1697253485	0	238	238	230
Fri Oct 13 20:18:07 2023	1697253487	0	242	242	180
Fri Oct 13 20:18:17 2023	1697253497	0	243	243	209
Fri Oct 13 20:18:14 2023	1697253494	0	244	244	236
Fri Oct 13 20:18:05 2023	1697253485	0	244	244	233
Fri Oct 13 20:18:17 2023	1697253497	0	245	245	207
Fri Oct 13 20:18:17 2023	1697253497	0	246	246	177
Fri Oct 13 20:18:14 2023	1697253494	0	246	246	239
Fri Oct 13 20:18:11 2023	1697253491	0	246	246	240
Fri Oct 13 20:18:06 2023	1697253486	0	247	247	40
Fri Oct 13 20:18:14 2023	1697253494	0	248	248	240
Fri Oct 13 20:18:13 2023	1697253493	0	250	250	184
Fri Oct 13 20:18:14 2023	1697253494	0	251	251	244
Fri Oct 13 20:18:06 2023	1697253486	0	252	253	54
Fri Oct 13 20:18:11 2023	1697253491	0	253	253	246
Fri Oct 13 20:18:05 2023	1697253485	0	253	253	246
Fri Oct 13 20:18:13 2023	1697253493	0	255	255	200
Fri Oct 13 20:18:17 2023	1697253497	0	255	255	182
Fri Oct 13 20:18:17 2023	1697253497	0	255	255	190
Fri Oct 13 20:18:13 2023	1697253493	1	255	256	207
Fri Oct 13 20:18:12 2023	1697253492	0	257	257	208
Fri Oct 13 20:18:13 2023	1697253493	0	257	257	207
Fri Oct 13 20:18:05 2023	1697253485	0	258	258	244
Fri Oct 13 20:18:13 2023	1697253493	0	258	258	207
Fri Oct 13 20:18:17 2023	1697253497	0	258	258	189
Fri Oct 13 20:18:17 2023	1697253497	0	259	259	224
Fri Oct 13 20:18:17 2023	1697253497	0	261	261	222
Fri Oct 13 20:18:12 2023	1697253492	0	262	262	235
Fri Oct 13 20:18:18 2023	1697253498	0	263	263	255
Fri Oct 13 20:18:12 2023	1697253492	0	263	263	241
Fri Oct 13 20:18:17 2023	1697253497	0	264	264	179
Fri Oct 13 20:18:06 2023	1697253486	0	267	267	260
Fri Oct 13 20:18:06 2023	1697253486	0	270	270	261
Fri Oct 13 20:18:11 2023	1697253491	0	270	270	261
Fri Oct 13 20:18:14 2023	1697253494	1	271	271	263
Fri Oct 13 20:18:12 2023	1697253492	0	272	272	252
Fri Oct 13 20:18:06 2023	1697253486	1	271	272	262
Fri Oct 13 20:18:07 2023	1697253487	0	273	273	186
Fri Oct 13 20:18:06 2023	1697253486	0	273	273	265
Fri Oct 13 20:18:17 2023	1697253497	0	274	274	219
Fri Oct 13 20:18:14 2023	1697253494	0	274	274	84
Fri Oct 13 20:18:09 2023	1697253489	1	274	275	256
Fri Oct 13 20:18:14 2023	1697253494	1	274	275	79
Fri Oct 13 20:18:17 2023	1697253497	1	275	276	204
Fri Oct 13 20:18:07 2023	1697253487	0	276	276	232
Fri Oct 13 20:18:05 2023	1697253485	0	276	276	263
Fri Oct 13 20:18:06 2023	1697253486	2	274	276	260
Fri Oct 13 20:18:09 2023	1697253489	0	279	279	197
Fri Oct 13 20:18:06 2023	1697253486	1	279	280	269
Fri Oct 13 20:18:17 2023	1697253497	0	281	281	236
Fri Oct 13 20:18:11 2023	1697253491	0	281	281	274
Fri Oct 13 20:18:07 2023	1697253487	0	282	282	257
Fri Oct 13 20:18:07 2023	1697253487	0	284	284	245
Fri Oct 13 20:18:15 2023	1697253495	0	284	284	258
Fri Oct 13 20:18:07 2023	1697253487	0	286	286	243
Fri Oct 13 20:18:11 2023	1697253491	0	287	287	275
Fri Oct 13 20:18:14 2023	1697253494	1	287	287	281
Fri Oct 13 20:18:09 2023	1697253489	0	290	290	276
Fri Oct 13 20:18:15 2023	1697253495	0	291	291	260
Fri Oct 13 20:18:11 2023	1697253491	1	294	294	285
Fri Oct 13 20:18:17 2023	1697253497	0	294	294	250
Fri Oct 13 20:18:11 2023	1697253491	0	295	295	291
Fri Oct 13 20:18:06 2023	1697253486	1	296	297	291
Fri Oct 13 20:18:09 2023	1697253489	0	297	297	248
Fri Oct 13 20:18:10 2023	1697253490	0	297	297	232
Fri Oct 13 20:18:15 2023	1697253495	0	298	298	287
Fri Oct 13 20:18:17 2023	1697253497	0	298	298	246
Fri Oct 13 20:18:06 2023	1697253486	0	299	299	242
Fri Oct 13 20:18:07 2023	1697253487	0	300	300	186
Fri Oct 13 20:18:13 2023	1697253493	0	300	300	284
Fri Oct 13 20:18:17 2023	1697253497	0	301	301	251
Fri Oct 13 20:18:06 2023	1697253486	0	301	301	271
Fri Oct 13 20:18:12 2023	1697253492	0	301	301	253
Fri Oct 13 20:18:10 2023	1697253490	0	303	303	246
Fri Oct 13 20:18:10 2023	1697253490	1	303	304	247
Fri Oct 13 20:18:07 2023	1697253487	0	304	304	241
Fri Oct 13 20:18:10 2023	1697253490	1	304	304	206
Fri Oct 13 20:18:07 2023	1697253487	0	305	305	261
Fri Oct 13 20:18:07 2023	1697253487	0	305	305	224
Fri Oct 13 20:18:17 2023	1697253497	0	306	306	233
Fri Oct 13 20:18:15 2023	1697253495	0	306	306	173
Fri Oct 13 20:18:10 2023	1697253490	0	306	306	280
Fri Oct 13 20:18:07 2023	1697253487	0	306	306	202
Fri Oct 13 20:18:07 2023	1697253487	0	307	307	210
Fri Oct 13 20:18:07 2023	1697253487	0	308	308	209
Fri Oct 13 20:18:17 2023	1697253497	0	309	309	243
Fri Oct 13 20:18:06 2023	1697253486	0	309	309	299
Fri Oct 13 20:18:14 2023	1697253494	1	309	310	303
Fri Oct 13 20:18:07 2023	1697253487	0	310	310	213
Fri Oct 13 20:18:11 2023	1697253491	0	313	313	307
Fri Oct 13 20:18:06 2023	1697253486	0	313	313	305
Fri Oct 13 20:18:15 2023	1697253495	0	315	315	286
Fri Oct 13 20:18:17 2023	1697253497	0	315	315	243
Fri Oct 13 20:18:15 2023	1697253495	1	316	316	282
Fri Oct 13 20:18:18 2023	1697253498	0	317	317	308
Fri Oct 13 20:18:09 2023	1697253489	0	317	317	285
Fri Oct 13 20:18:06 2023	1697253486	2	316	318	284
Fri Oct 13 20:18:05 2023	1697253485	0	319	319	291
Fri Oct 13 20:18:05 2023	1697253485	0	319	319	291
Fri Oct 13 20:18:15 2023	1697253495	0	321	321	260
Fri Oct 13 20:18:12 2023	1697253492	0	322	322	313
Fri Oct 13 20:18:09 2023	1697253489	0	323	323	241
Fri Oct 13 20:18:09 2023	1697253489	4	319	323	204
Fri Oct 13 20:18:16 2023	1697253496	0	326	326	302
Fri Oct 13 20:18:06 2023	1697253486	0	326	326	280
Fri Oct 13 20:18:09 2023	1697253489	0	326	326	316
Fri Oct 13 20:18:15 2023	1697253495	0	326	326	296
Fri Oct 13 20:18:17 2023	1697253497	0	327	327	294
Fri Oct 13 20:18:17 2023	1697253497	6	321	327	275
Fri Oct 13 20:18:06 2023	1697253486	0	328	328	317
Fri Oct 13 20:18:12 2023	1697253492	0	330	330	318
Fri Oct 13 20:18:11 2023	1697253491	1	330	330	319
Fri Oct 13 20:18:17 2023	1697253497	1	330	330	310
Fri Oct 13 20:18:09 2023	1697253489	0	333	333	146
Fri Oct 13 20:18:17 2023	1697253497	0	333	333	316
Fri Oct 13 20:18:09 2023	1697253489	0	334	334	293
Fri Oct 13 20:18:09 2023	1697253489	0	334	334	227
Fri Oct 13 20:18:06 2023	1697253486	0	334	334	317
Fri Oct 13 20:18:06 2023	1697253486	3	333	336	175
Fri Oct 13 20:18:11 2023	1697253491	1	336	336	327
Fri Oct 13 20:18:15 2023	1697253495	0	337	337	195
Fri Oct 13 20:18:12 2023	1697253492	0	338	338	323
Fri Oct 13 20:18:09 2023	1697253489	0	338	338	144
Fri Oct 13 20:18:09 2023	1697253489	0	339	339	301
Fri Oct 13 20:18:17 2023	1697253497	0	340	340	282
Fri Oct 13 20:18:18 2023	1697253498	0	340	340	330
Fri Oct 13 20:18:13 2023	1697253493	1	340	341	334
Fri Oct 13 20:18:07 2023	1697253487	0	343	343	235
Fri Oct 13 20:18:06 2023	1697253486	0	343	343	138
Fri Oct 13 20:18:09 2023	1697253489	0	345	345	300
Fri Oct 13 20:18:09 2023	1697253489	0	346	346	301
Fri Oct 13 20:18:06 2023	1697253486	0	348	348	328
Fri Oct 13 20:18:06 2023	1697253486	1	348	349	152
Fri Oct 13 20:18:06 2023	1697253486	0	349	349	306
Fri Oct 13 20:18:06 2023	1697253486	0	349	349	256
Fri Oct 13 20:18:08 2023	1697253488	0	349	349	305
Fri Oct 13 20:18:09 2023	1697253489	0	351	351	339
Fri Oct 13 20:18:18 2023	1697253498	0	351	351	342
Fri Oct 13 20:18:06 2023	1697253486	1	350	351	340
Fri Oct 13 20:18:09 2023	1697253489	7	345	352	301
Fri Oct 13 20:18:06 2023	1697253486	1	351	352	338
Fri Oct 13 20:18:17 2023	1697253497	0	352	352	325
Fri Oct 13 20:18:05 2023	1697253485	0	353	353	317
Fri Oct 13 20:18:09 2023	1697253489	0	353	353	336
Fri Oct 13 20:18:12 2023	1697253492	0	353	353	341
Fri Oct 13 20:18:16 2023	1697253496	0	353	353	333
Fri Oct 13 20:18:12 2023	1697253492	0	354	354	300
Fri Oct 13 20:18:09 2023	1697253489	0	355	355	342
Fri Oct 13 20:18:16 2023	1697253496	0	355	355	332
Fri Oct 13 20:18:09 2023	1697253489	0	355	355	300
Fri Oct 13 20:18:09 2023	1697253489	0	355	355	337
Fri Oct 13 20:18:16 2023	1697253496	1	357	357	336
Fri Oct 13 20:18:18 2023	1697253498	0	358	358	355
Fri Oct 13 20:18:09 2023	1697253489	0	359	359	316
Fri Oct 13 20:18:18 2023	1697253498	0	359	359	354
Fri Oct 13 20:18:16 2023	1697253496	0	361	361	339
Fri Oct 13 20:18:15 2023	1697253495	1	361	361	289
Fri Oct 13 20:18:06 2023	1697253486	1	362	363	269
Fri Oct 13 20:18:17 2023	1697253497	0	363	363	354
Fri Oct 13 20:18:18 2023	1697253498	0	363	363	355
Fri Oct 13 20:18:09 2023	1697253489	0	364	364	348
Fri Oct 13 20:18:09 2023	1697253489	2	362	364	342
Fri Oct 13 20:18:12 2023	1697253492	1	363	364	331
Fri Oct 13 20:18:09 2023	1697253489	1	364	364	289
Fri Oct 13 20:18:09 2023	1697253489	0	365	365	284
Fri Oct 13 20:18:16 2023	1697253496	1	365	365	345
Fri Oct 13 20:18:06 2023	1697253486	0	365	365	342
Fri Oct 13 20:18:09 2023	1697253489	14	351	365	287
Fri Oct 13 20:18:06 2023	1697253486	0	366	366	315
Fri Oct 13 20:18:09 2023	1697253489	2	364	366	346
Fri Oct 13 20:18:13 2023	1697253493	0	366	366	355
Fri Oct 13 20:18:09 2023	1697253489	0	367	367	353
Fri Oct 13 20:18:09 2023	1697253489	0	367	367	325
Fri Oct 13 20:18:17 2023	1697253497	0	367	367	356
Fri Oct 13 20:18:09 2023	1697253489	0	369	369	310
Fri Oct 13 20:18:17 2023	1697253497	0	369	369	363
Fri Oct 13 20:18:15 2023	1697253495	0	369	369	344
Fri Oct 13 20:18:09 2023	1697253489	0	370	370	356
Fri Oct 13 20:18:06 2023	1697253486	0	371	371	360
Fri Oct 13 20:18:10 2023	1697253490	0	371	371	365
Fri Oct 13 20:18:12 2023	1697253492	0	371	371	345
Fri Oct 13 20:18:08 2023	1697253488	0	371	371	209
Fri Oct 13 20:18:17 2023	1697253497	0	372	372	361
Fri Oct 13 20:18:13 2023	1697253493	1	371	372	361
Fri Oct 13 20:18:15 2023	1697253495	1	372	372	300
Fri Oct 13 20:18:06 2023	1697253486	0	372	372	356
Fri Oct 13 20:18:15 2023	1697253495	1	372	373	294
Fri Oct 13 20:18:09 2023	1697253489	0	373	373	357
Fri Oct 13 20:18:07 2023	1697253487	0	374	374	314
Fri Oct 13 20:18:06 2023	1697253486	0	374	374	342
Fri Oct 13 20:18:12 2023	1697253492	0	375	375	368
Fri Oct 13 20:18:09 2023	1697253489	0	375	375	366
Fri Oct 13 20:18:09 2023	1697253489	0	376	376	333
Fri Oct 13 20:18:09 2023	1697253489	0	376	376	357
Fri Oct 13 20:18:07 2023	1697253487	1	376	376	279
Fri Oct 13 20:18:15 2023	1697253495	0	377	377	298
Fri Oct 13 20:18:07 2023	1697253487	1	376	377	269
Fri Oct 13 20:18:12 2023	1697253492	0	377	377	369
Fri Oct 13 20:18:05 2023	1697253485	0	379	379	143
Fri Oct 13 20:18:05 2023	1697253485	0	380	380	214
Fri Oct 13 20:18:11 2023	1697253491	1	380	380	307
Fri Oct 13 20:18:05 2023	1697253485	2	379	380	252
Fri Oct 13 20:18:06 2023	1697253486	0	381	381	331
Fri Oct 13 20:18:18 2023	1697253498	1	381	381	376
Fri Oct 13 20:18:09 2023	1697253489	0	382	382	257
Fri Oct 13 20:18:09 2023	1697253489	1	381	382	260
Fri Oct 13 20:18:09 2023	1697253489	1	381	382	164
Fri Oct 13 20:18:05 2023	1697253485	4	380	383	115
Fri Oct 13 20:18:06 2023	1697253486	1	384	384	366
Fri Oct 13 20:18:12 2023	1697253492	3	384	386	377
Fri Oct 13 20:18:16 2023	1697253496	0	387	387	372
Fri Oct 13 20:18:06 2023	1697253486	1	387	387	375
Fri Oct 13 20:18:06 2023	1697253486	1	386	388	306
Fri Oct 13 20:18:06 2023	1697253486	0	388	388	379
Fri Oct 13 20:18:07 2023	1697253487	0	389	389	335
Fri Oct 13 20:18:11 2023	1697253491	0	389	389	311
Fri Oct 13 20:18:06 2023	1697253486	0	389	389	372
Fri Oct 13 20:18:05 2023	1697253485	0	389	389	133
Fri Oct 13 20:18:09 2023	1697253489	0	389	389	357
Fri Oct 13 20:18:06 2023	1697253486	1	391	391	381
Fri Oct 13 20:18:17 2023	1697253497	0	393	393	389
Fri Oct 13 20:18:16 2023	1697253496	0	393	393	377
Fri Oct 13 20:18:17 2023	1697253497	0	393	393	375
Fri Oct 13 20:18:14 2023	1697253494	0	394	394	199
Fri Oct 13 20:18:18 2023	1697253498	3	392	395	384
Fri Oct 13 20:18:07 2023	1697253487	0	395	395	388
Fri Oct 13 20:18:08 2023	1697253488	0	395	395	353
Fri Oct 13 20:18:15 2023	1697253495	1	395	396	268
Fri Oct 13 20:18:07 2023	1697253487	0	397	397	340
Fri Oct 13 20:18:07 2023	1697253487	0	397	397	364
Fri Oct 13 20:18:09 2023	1697253489	0	397	397	164
Fri Oct 13 20:18:16 2023	1697253496	0	397	397	385
Fri Oct 13 20:18:07 2023	1697253487	0	398	398	342
Fri Oct 13 20:18:17 2023	1697253497	0	398	398	385
Fri Oct 13 20:18:08 2023	1697253488	0	399	399	390
Fri Oct 13 20:18:17 2023	1697253497	0	401	401	391
Fri Oct 13 20:18:09 2023	1697253489	3	398	401	185
Fri Oct 13 20:18:13 2023	1697253493	1	401	401	347
Fri Oct 13 20:18:14 2023	1697253494	0	402	402	212
Fri Oct 13 20:18:06 2023	1697253486	1	402	403	389
Fri Oct 13 20:18:17 2023	1697253497	0	403	403	392
Fri Oct 13 20:18:12 2023	1697253492	0	404	404	396
Fri Oct 13 20:18:09 2023	1697253489	1	403	404	258
Fri Oct 13 20:18:06 2023	1697253486	0	405	405	307
Fri Oct 13 20:18:06 2023	1697253486	0	405	405	347
Fri Oct 13 20:18:06 2023	1697253486	0	406	406	391
Fri Oct 13 20:18:06 2023	1697253486	1	406	407	342
Fri Oct 13 20:18:09 2023	1697253489	0	407	407	265
Fri Oct 13 20:18:06 2023	1697253486	7	401	407	303
Fri Oct 13 20:18:06 2023	1697253486	1	408	408	401
Fri Oct 13 20:18:18 2023	1697253498	1	408	409	402
Fri Oct 13 20:18:06 2023	1697253486	0	409	409	402
Fri Oct 13 20:18:16 2023	1697253496	1	409	409	381
Fri Oct 13 20:18:09 2023	1697253489	0	410	410	207
Fri Oct 13 20:18:06 2023	1697253486	0	410	410	399
Fri Oct 13 20:18:06 2023	1697253486	4	406	410	397
Fri Oct 13 20:18:14 2023	1697253494	0	411	411	236
Fri Oct 13 20:18:08 2023	1697253488	0	411	411	224
Fri Oct 13 20:18:09 2023	1697253489	0	411	411	286
Fri Oct 13 20:18:06 2023	1697253486	1	411	411	401
Fri Oct 13 20:18:08 2023	1697253488	0	412	412	225
Fri Oct 13 20:18:12 2023	1697253492	0	414	414	388
Fri Oct 13 20:18:12 2023	1697253492	0	414	414	401
Fri Oct 13 20:18:09 2023	1697253489	0	416	416	271
Fri Oct 13 20:18:17 2023	1697253497	0	416	416	402
Fri Oct 13 20:18:09 2023	1697253489	1	416	417	365
Fri Oct 13 20:18:18 2023	1697253498	1	417	418	412
Fri Oct 13 20:18:05 2023	1697253485	0	418	418	246
Fri Oct 13 20:18:06 2023	1697253486	1	418	419	407
Fri Oct 13 20:18:13 2023	1697253493	0	419	419	413
Fri Oct 13 20:18:12 2023	1697253492	0	421	421	412
Fri Oct 13 20:18:16 2023	1697253496	0	422	422	402
Fri Oct 13 20:18:16 2023	1697253496	0	422	422	402
Fri Oct 13 20:18:15 2023	1697253495	0	423	423	396
Fri Oct 13 20:18:09 2023	1697253489	0	424	424	381
Fri Oct 13 20:18:16 2023	1697253496	0	424	424	361
Fri Oct 13 20:18:16 2023	1697253496	0	424	424	360
Fri Oct 13 20:18:12 2023	1697253492	0	425	425	410
Fri Oct 13 20:18:17 2023	1697253497	0	427	427	419
Fri Oct 13 20:18:16 2023	1697253496	0	428	428	408
Fri Oct 13 20:18:16 2023	1697253496	0	428	428	396
Fri Oct 13 20:18:09 2023	1697253489	0	428	428	393
Fri Oct 13 20:18:06 2023	1697253486	0	428	428	417
Fri Oct 13 20:18:12 2023	1697253492	2	427	428	401
Fri Oct 13 20:18:08 2023	1697253488	0	428	428	410
Fri Oct 13 20:18:08 2023	1697253488	0	429	429	240
Fri Oct 13 20:18:08 2023	1697253488	0	430	430	421
Fri Oct 13 20:18:15 2023	1697253495	0	430	430	261
Fri Oct 13 20:18:15 2023	1697253495	0	430	430	414
Fri Oct 13 20:18:09 2023	1697253489	0	430	430	388
Fri Oct 13 20:18:16 2023	1697253496	0	430	430	300
Fri Oct 13 20:18:09 2023	1697253489	0	430	430	393
Fri Oct 13 20:18:16 2023	1697253496	0	431	431	402
Fri Oct 13 20:18:06 2023	1697253486	1	430	431	417
Fri Oct 13 20:18:14 2023	1697253494	0	432	432	221
Fri Oct 13 20:18:16 2023	1697253496	0	432	432	424
Fri Oct 13 20:18:10 2023	1697253490	0	432	432	395
Fri Oct 13 20:18:14 2023	1697253494	0	432	432	221
Fri Oct 13 20:18:14 2023	1697253494	0	433	433	221
Fri Oct 13 20:18:14 2023	1697253494	0	433	433	254
Fri Oct 13 20:18:05 2023	1697253485	0	434	434	175
Fri Oct 13 20:18:09 2023	1697253489	0	434	434	327
Fri Oct 13 20:18:06 2023	1697253486	1	434	435	424
Fri Oct 13 20:18:16 2023	1697253496	1	434	435	413
Fri Oct 13 20:18:17 2023	1697253497	0	436	436	430
Fri Oct 13 20:18:17 2023	1697253497	0	437	437	427
Fri Oct 13 20:18:09 2023	1697253489	1	438	439	429
Fri Oct 13 20:18:10 2023	1697253490	2	437	439	334
Fri Oct 13 20:18:08 2023	1697253488	0	440	440	429
Fri Oct 13 20:18:17 2023	1697253497	0	440	440	429
Fri Oct 13 20:18:05 2023	1697253485	0	440	440	186
Fri Oct 13 20:18:10 2023	1697253490	1	439	440	295
Fri Oct 13 20:18:18 2023	1697253498	1	440	441	434
Fri Oct 13 20:18:15 2023	1697253495	0	441	441	435
Fri Oct 13 20:18:15 2023	1697253495	0	441	441	434
Fri Oct 13 20:18:12 2023	1697253492	0	442	442	434
Fri Oct 13 20:18:09 2023	1697253489	0	444	444	431
Fri Oct 13 20:18:08 2023	1697253488	0	445	445	437
Fri Oct 13 20:18:16 2023	1697253496	0	445	445	424
Fri Oct 13 20:18:17 2023	1697253497	0	445	445	399
Fri Oct 13 20:18:05 2023	1697253485	0	446	446	187
Fri Oct 13 20:18:16 2023	1697253496	2	444	446	381
Fri Oct 13 20:18:18 2023	1697253498	0	447	447	439
Fri Oct 13 20:18:06 2023	1697253486	0	448	448	370
Fri Oct 13 20:18:16 2023	1697253496	0	450	450	444
Fri Oct 13 20:18:09 2023	1697253489	0	451	451	336
Fri Oct 13 20:18:09 2023	1697253489	0	451	451	343
Fri Oct 13 20:18:17 2023	1697253497	0	452	452	442
Fri Oct 13 20:18:05 2023	1697253485	1	451	452	192
Fri Oct 13 20:18:17 2023	1697253497	0	453	453	444
Fri Oct 13 20:18:16 2023	1697253496	0	453	453	377
Fri Oct 13 20:18:18 2023	1697253498	0	453	453	449
Fri Oct 13 20:18:17 2023	1697253497	0	454	454	445
Fri Oct 13 20:18:10 2023	1697253490	1	454	455	321
Fri Oct 13 20:18:18 2023	1697253498	0	456	456	448
Fri Oct 13 20:18:07 2023	1697253487	0	457	457	450
Fri Oct 13 20:18:10 2023	1697253490	0	457	457	329
Fri Oct 13 20:18:07 2023	1697253487	0	457	457	380
Fri Oct 13 20:18:12 2023	1697253492	0	459	459	450
Fri Oct 13 20:18:18 2023	1697253498	0	459	459	447
Fri Oct 13 20:18:09 2023	1697253489	0	460	460	369
