starttime	seconds	ctime	dtime	ttime	wait
Fri Oct 13 20:17:35 2023	1697253455	4	544	548	457
Fri Oct 13 20:17:34 2023	1697253454	0	549	549	517
Fri Oct 13 20:17:39 2023	1697253459	0	549	549	542
Fri Oct 13 20:17:35 2023	1697253455	0	550	550	525
Fri Oct 13 20:17:27 2023	1697253447	0	550	550	431
Fri Oct 13 20:17:27 2023	1697253447	1	549	550	286
Fri Oct 13 20:17:28 2023	1697253448	0	550	550	350
Fri Oct 13 20:17:24 2023	1697253444	0	553	553	529
Fri Oct 13 20:17:24 2023	1697253444	1	552	553	539
Fri Oct 13 20:17:33 2023	1697253453	0	554	554	508
Fri Oct 13 20:17:38 2023	1697253458	0	554	554	402
Fri Oct 13 20:17:24 2023	1697253444	1	553	555	543
Fri Oct 13 20:17:27 2023	1697253447	0	555	555	474
Fri Oct 13 20:17:37 2023	1697253457	0	555	555	473
Fri Oct 13 20:17:38 2023	1697253458	3	553	556	545
Fri Oct 13 20:17:35 2023	1697253455	1	555	556	500
Fri Oct 13 20:17:27 2023	1697253447	0	556	556	442
Fri Oct 13 20:17:34 2023	1697253454	0	558	558	457
Fri Oct 13 20:17:35 2023	1697253455	0	559	559	545
Fri Oct 13 20:17:39 2023	1697253459	0	559	559	555
Fri Oct 13 20:17:28 2023	1697253448	0	560	560	409
Fri Oct 13 20:17:34 2023	1697253454	0	560	560	537
Fri Oct 13 20:17:24 2023	1697253444	0	561	561	554
Fri Oct 13 20:17:27 2023	1697253447	0	561	561	196
Fri Oct 13 20:17:24 2023	1697253444	2	560	561	547
Fri Oct 13 20:17:32 2023	1697253452	1	561	562	546
Fri Oct 13 20:17:35 2023	1697253455	0	562	562	284
Fri Oct 13 20:17:39 2023	1697253459	0	563	563	525
Fri Oct 13 20:17:32 2023	1697253452	0	564	564	555
Fri Oct 13 20:17:27 2023	1697253447	1	563	564	501
Fri Oct 13 20:17:29 2023	1697253449	0	564	564	552
Fri Oct 13 20:17:27 2023	1697253447	0	566	566	237
Fri Oct 13 20:17:32 2023	1697253452	1	566	567	552
Fri Oct 13 20:17:38 2023	1697253458	1	568	568	405
Fri Oct 13 20:17:32 2023	1697253452	0	569	569	553
Fri Oct 13 20:17:37 2023	1697253457	0	569	569	490
Fri Oct 13 20:17:38 2023	1697253458	0	570	570	562
Fri Oct 13 20:17:32 2023	1697253452	0	570	570	552
Fri Oct 13 20:17:26 2023	1697253446	0	570	570	556
Fri Oct 13 20:17:39 2023	1697253459	0	570	570	472
Fri Oct 13 20:17:32 2023	1697253452	0	571	571	561
Fri Oct 13 20:17:29 2023	1697253449	0	571	571	360
Fri Oct 13 20:17:39 2023	1697253459	0	571	571	542
Fri Oct 13 20:17:32 2023	1697253452	0	572	572	551
Fri Oct 13 20:17:32 2023	1697253452	1	572	572	562
Fri Oct 13 20:17:33 2023	1697253453	1	572	573	430
Fri Oct 13 20:17:36 2023	1697253456	0	573	573	408
Fri Oct 13 20:17:35 2023	1697253455	0	573	573	557
Fri Oct 13 20:17:28 2023	1697253448	1	573	574	491
Fri Oct 13 20:17:24 2023	1697253444	0	575	575	566
Fri Oct 13 20:17:37 2023	1697253457	0	576	576	509
Fri Oct 13 20:17:27 2023	1697253447	1	575	576	370
Fri Oct 13 20:17:35 2023	1697253455	0	576	576	523
Fri Oct 13 20:17:34 2023	1697253454	0	577	577	551
Fri Oct 13 20:17:32 2023	1697253452	1	578	578	541
Fri Oct 13 20:17:24 2023	1697253444	2	578	579	566
Fri Oct 13 20:17:29 2023	1697253449	0	580	580	370
Fri Oct 13 20:17:38 2023	1697253458	0	580	580	555
Fri Oct 13 20:17:34 2023	1697253454	0	581	581	542
Fri Oct 13 20:17:39 2023	1697253459	0	582	582	505
Fri Oct 13 20:17:32 2023	1697253452	0	583	583	577
Fri Oct 13 20:17:30 2023	1697253450	0	584	584	493
Fri Oct 13 20:17:27 2023	1697253447	0	584	584	221
Fri Oct 13 20:17:24 2023	1697253444	1	583	584	566
Fri Oct 13 20:17:34 2023	1697253454	1	584	585	503
Fri Oct 13 20:17:38 2023	1697253458	0	587	587	577
Fri Oct 13 20:17:30 2023	1697253450	0	589	589	399
Fri Oct 13 20:17:35 2023	1697253455	0	590	590	578
Fri Oct 13 20:17:30 2023	1697253450	1	589	590	414
Fri Oct 13 20:17:38 2023	1697253458	0	591	591	583
Fri Oct 13 20:17:27 2023	1697253447	0	591	591	464
Fri Oct 13 20:17:38 2023	1697253458	0	591	591	583
Fri Oct 13 20:17:34 2023	1697253454	1	592	592	564
Fri Oct 13 20:17:34 2023	1697253454	2	591	592	573
Fri Oct 13 20:17:28 2023	1697253448	0	593	593	496
Fri Oct 13 20:17:30 2023	1697253450	7	586	593	578
Fri Oct 13 20:17:30 2023	1697253450	0	593	593	480
Fri Oct 13 20:17:37 2023	1697253457	0	593	593	528
Fri Oct 13 20:17:32 2023	1697253452	0	594	594	586
Fri Oct 13 20:17:37 2023	1697253457	0	595	595	535
Fri Oct 13 20:17:34 2023	1697253454	0	595	595	575
Fri Oct 13 20:17:29 2023	1697253449	0	595	595	513
Fri Oct 13 20:17:28 2023	1697253448	0	596	596	279
Fri Oct 13 20:17:38 2023	1697253458	0	596	596	589
Fri Oct 13 20:17:35 2023	1697253455	0	597	597	289
Fri Oct 13 20:17:30 2023	1697253450	1	596	597	538
Fri Oct 13 20:17:32 2023	1697253452	1	597	597	582
Fri Oct 13 20:17:37 2023	1697253457	0	597	597	549
Fri Oct 13 20:17:30 2023	1697253450	0	598	598	569
Fri Oct 13 20:17:30 2023	1697253450	0	598	598	578
Fri Oct 13 20:17:37 2023	1697253457	0	598	598	555
Fri Oct 13 20:17:30 2023	1697253450	0	598	598	577
Fri Oct 13 20:17:34 2023	1697253454	1	597	598	581
Fri Oct 13 20:17:32 2023	1697253452	0	599	599	587
Fri Oct 13 20:17:33 2023	1697253453	0	599	599	587
Fri Oct 13 20:17:32 2023	1697253452	1	599	600	583
Fri Oct 13 20:17:37 2023	1697253457	1	599	600	566
Fri Oct 13 20:17:38 2023	1697253458	0	600	600	592
Fri Oct 13 20:17:32 2023	1697253452	0	601	601	583
Fri Oct 13 20:17:39 2023	1697253459	1	600	601	571
Fri Oct 13 20:17:32 2023	1697253452	0	601	601	580
Fri Oct 13 20:17:32 2023	1697253452	0	601	601	587
Fri Oct 13 20:17:37 2023	1697253457	1	600	601	550
Fri Oct 13 20:17:38 2023	1697253458	0	602	602	556
Fri Oct 13 20:17:29 2023	1697253449	0	602	602	547
Fri Oct 13 20:17:37 2023	1697253457	1	601	602	568
Fri Oct 13 20:17:37 2023	1697253457	0	603	603	560
Fri Oct 13 20:17:28 2023	1697253448	1	603	603	477
Fri Oct 13 20:17:32 2023	1697253452	0	604	604	594
Fri Oct 13 20:17:38 2023	1697253458	0	604	604	394
Fri Oct 13 20:17:37 2023	1697253457	1	604	604	568
Fri Oct 13 20:17:39 2023	1697253459	0	606	606	501
Fri Oct 13 20:17:32 2023	1697253452	0	606	606	590
Fri Oct 13 20:17:32 2023	1697253452	1	606	607	590
Fri Oct 13 20:17:37 2023	1697253457	2	605	607	574
Fri Oct 13 20:17:30 2023	1697253450	0	607	607	598
Fri Oct 13 20:17:34 2023	1697253454	0	608	608	580
Fri Oct 13 20:17:37 2023	1697253457	0	609	609	578
Fri Oct 13 20:17:38 2023	1697253458	0	609	609	579
Fri Oct 13 20:17:37 2023	1697253457	1	609	609	582
Fri Oct 13 20:17:37 2023	1697253457	1	610	610	522
Fri Oct 13 20:17:28 2023	1697253448	0	610	610	502
Fri Oct 13 20:17:29 2023	1697253449	1	610	610	558
Fri Oct 13 20:17:34 2023	1697253454	0	611	611	578
Fri Oct 13 20:17:29 2023	1697253449	1	611	613	554
Fri Oct 13 20:17:28 2023	1697253448	0	614	614	493
Fri Oct 13 20:17:29 2023	1697253449	1	615	615	551
Fri Oct 13 20:17:32 2023	1697253452	1	615	616	601
Fri Oct 13 20:17:38 2023	1697253458	0	616	616	598
Fri Oct 13 20:17:35 2023	1697253455	2	615	616	449
Fri Oct 13 20:17:38 2023	1697253458	0	617	617	609
Fri Oct 13 20:17:32 2023	1697253452	0	618	618	606
Fri Oct 13 20:17:32 2023	1697253452	0	619	619	607
Fri Oct 13 20:17:29 2023	1697253449	0	620	620	352
Fri Oct 13 20:17:39 2023	1697253459	0	620	620	524
Fri Oct 13 20:17:28 2023	1697253448	1	621	621	515
Fri Oct 13 20:17:34 2023	1697253454	0	622	622	597
Fri Oct 13 20:17:37 2023	1697253457	0	623	623	590
Fri Oct 13 20:17:24 2023	1697253444	0	624	624	594
Fri Oct 13 20:17:38 2023	1697253458	0	624	624	530
Fri Oct 13 20:17:33 2023	1697253453	0	625	625	586
Fri Oct 13 20:17:39 2023	1697253459	0	627	627	551
Fri Oct 13 20:17:24 2023	1697253444	1	627	628	613
Fri Oct 13 20:17:37 2023	1697253457	2	627	630	579
Fri Oct 13 20:17:34 2023	1697253454	0	630	630	617
Fri Oct 13 20:17:32 2023	1697253452	0	630	630	616
Fri Oct 13 20:17:38 2023	1697253458	0	631	631	626
Fri Oct 13 20:17:37 2023	1697253457	1	631	631	588
Fri Oct 13 20:17:32 2023	1697253452	0	631	631	622
Fri Oct 13 20:17:28 2023	1697253448	0	631	631	308
Fri Oct 13 20:17:38 2023	1697253458	1	631	632	542
Fri Oct 13 20:17:38 2023	1697253458	1	632	633	570
Fri Oct 13 20:17:34 2023	1697253454	0	633	633	613
Fri Oct 13 20:17:33 2023	1697253453	0	634	634	461
Fri Oct 13 20:17:39 2023	1697253459	0	634	634	507
Fri Oct 13 20:17:28 2023	1697253448	1	633	634	293
Fri Oct 13 20:17:36 2023	1697253456	1	634	635	472
Fri Oct 13 20:17:37 2023	1697253457	0	635	635	526
Fri Oct 13 20:17:33 2023	1697253453	0	635	635	598
Fri Oct 13 20:17:26 2023	1697253446	1	634	635	470
Fri Oct 13 20:17:26 2023	1697253446	1	635	636	459
Fri Oct 13 20:17:29 2023	1697253449	1	635	636	571
Fri Oct 13 20:17:26 2023	1697253446	0	636	636	460
Fri Oct 13 20:17:32 2023	1697253452	0	637	637	625
Fri Oct 13 20:17:34 2023	1697253454	0	637	637	454
Fri Oct 13 20:17:28 2023	1697253448	1	636	637	184
Fri Oct 13 20:17:34 2023	1697253454	0	637	637	427
Fri Oct 13 20:17:38 2023	1697253458	0	638	638	582
Fri Oct 13 20:17:28 2023	1697253448	0	638	638	310
Fri Oct 13 20:17:34 2023	1697253454	1	638	638	426
Fri Oct 13 20:17:35 2023	1697253455	0	639	639	326
Fri Oct 13 20:17:37 2023	1697253457	0	639	639	594
Fri Oct 13 20:17:33 2023	1697253453	0	640	640	587
Fri Oct 13 20:17:28 2023	1697253448	1	639	640	524
Fri Oct 13 20:17:35 2023	1697253455	0	640	640	430
Fri Oct 13 20:17:39 2023	1697253459	0	641	641	571
Fri Oct 13 20:17:32 2023	1697253452	1	640	641	623
Fri Oct 13 20:17:30 2023	1697253450	0	642	642	625
Fri Oct 13 20:17:38 2023	1697253458	0	642	642	635
Fri Oct 13 20:17:35 2023	1697253455	0	642	642	632
Fri Oct 13 20:17:24 2023	1697253444	0	642	642	628
Fri Oct 13 20:17:32 2023	1697253452	0	642	642	625
Fri Oct 13 20:17:39 2023	1697253459	0	643	643	538
Fri Oct 13 20:17:32 2023	1697253452	0	643	643	613
Fri Oct 13 20:17:35 2023	1697253455	0	643	643	635
Fri Oct 13 20:17:38 2023	1697253458	1	643	644	584
Fri Oct 13 20:17:39 2023	1697253459	0	644	644	527
Fri Oct 13 20:17:24 2023	1697253444	3	642	644	621
Fri Oct 13 20:17:24 2023	1697253444	0	645	645	627
Fri Oct 13 20:17:28 2023	1697253448	0	645	645	530
Fri Oct 13 20:17:39 2023	1697253459	0	645	645	582
Fri Oct 13 20:17:34 2023	1697253454	0	646	646	423
Fri Oct 13 20:17:30 2023	1697253450	0	647	647	635
Fri Oct 13 20:17:37 2023	1697253457	0	647	647	611
Fri Oct 13 20:17:39 2023	1697253459	0	647	647	602
Fri Oct 13 20:17:34 2023	1697253454	0	647	647	461
Fri Oct 13 20:17:39 2023	1697253459	0	648	648	588
Fri Oct 13 20:17:33 2023	1697253453	1	648	648	589
Fri Oct 13 20:17:37 2023	1697253457	0	649	649	614
Fri Oct 13 20:17:32 2023	1697253452	1	649	650	621
Fri Oct 13 20:17:28 2023	1697253448	0	650	650	518
Fri Oct 13 20:17:35 2023	1697253455	0	650	650	326
Fri Oct 13 20:17:32 2023	1697253452	0	651	651	629
Fri Oct 13 20:17:34 2023	1697253454	1	650	651	462
Fri Oct 13 20:17:32 2023	1697253452	9	643	651	632
Fri Oct 13 20:17:38 2023	1697253458	0	652	652	432
Fri Oct 13 20:17:29 2023	1697253449	0	653	653	579
Fri Oct 13 20:17:32 2023	1697253452	0	654	654	624
Fri Oct 13 20:17:35 2023	1697253455	0	654	654	399
Fri Oct 13 20:17:31 2023	1697253451	1	654	655	164
Fri Oct 13 20:17:35 2023	1697253455	0	655	655	547
Fri Oct 13 20:17:32 2023	1697253452	0	656	656	648
Fri Oct 13 20:17:26 2023	1697253446	0	657	657	474
Fri Oct 13 20:17:27 2023	1697253447	0	657	657	633
Fri Oct 13 20:17:32 2023	1697253452	0	657	657	641
Fri Oct 13 20:17:28 2023	1697253448	1	658	658	543
Fri Oct 13 20:17:35 2023	1697253455	0	659	659	340
Fri Oct 13 20:17:31 2023	1697253451	1	659	659	178
Fri Oct 13 20:17:34 2023	1697253454	0	659	659	629
Fri Oct 13 20:17:28 2023	1697253448	1	658	659	279
Fri Oct 13 20:17:34 2023	1697253454	1	659	660	513
Fri Oct 13 20:17:34 2023	1697253454	0	660	660	632
Fri Oct 13 20:17:29 2023	1697253449	0	661	661	348
Fri Oct 13 20:17:38 2023	1697253458	0	661	661	560
Fri Oct 13 20:17:38 2023	1697253458	0	663	663	556
Fri Oct 13 20:17:33 2023	1697253453	0	663	663	598
Fri Oct 13 20:17:34 2023	1697253454	1	663	664	631
Fri Oct 13 20:17:38 2023	1697253458	1	663	664	645
Fri Oct 13 20:17:32 2023	1697253452	0	664	664	636
Fri Oct 13 20:17:37 2023	1697253457	0	664	664	463
Fri Oct 13 20:17:37 2023	1697253457	1	664	664	621
Fri Oct 13 20:17:34 2023	1697253454	1	664	664	592
Fri Oct 13 20:17:32 2023	1697253452	0	665	665	635
Fri Oct 13 20:17:36 2023	1697253456	1	664	665	537
Fri Oct 13 20:17:39 2023	1697253459	0	665	665	615
Fri Oct 13 20:17:28 2023	1697253448	1	665	666	277
Fri Oct 13 20:17:34 2023	1697253454	0	666	666	551
Fri Oct 13 20:17:34 2023	1697253454	1	666	666	640
Fri Oct 13 20:17:33 2023	1697253453	0	667	667	583
Fri Oct 13 20:17:32 2023	1697253452	0	667	667	652
Fri Oct 13 20:17:32 2023	1697253452	0	668	668	624
Fri Oct 13 20:17:39 2023	1697253459	0	668	668	570
Fri Oct 13 20:17:31 2023	1697253451	1	667	668	223
Fri Oct 13 20:17:33 2023	1697253453	2	666	668	601
Fri Oct 13 20:17:38 2023	1697253458	2	667	668	432
Fri Oct 13 20:17:37 2023	1697253457	0	668	668	650
Fri Oct 13 20:17:34 2023	1697253454	1	668	669	645
Fri Oct 13 20:17:37 2023	1697253457	1	668	669	629
Fri Oct 13 20:17:39 2023	1697253459	0	669	669	565
Fri Oct 13 20:17:32 2023	1697253452	0	669	669	642
Fri Oct 13 20:17:39 2023	1697253459	0	669	669	594
Fri Oct 13 20:17:38 2023	1697253458	0	669	669	661
Fri Oct 13 20:17:29 2023	1697253449	1	669	670	568
Fri Oct 13 20:17:39 2023	1697253459	0	670	670	619
Fri Oct 13 20:17:24 2023	1697253444	0	670	670	662
Fri Oct 13 20:17:26 2023	1697253446	0	671	671	576
Fri Oct 13 20:17:38 2023	1697253458	0	671	671	571
Fri Oct 13 20:17:38 2023	1697253458	1	671	671	660
Fri Oct 13 20:17:30 2023	1697253450	1	671	671	447
Fri Oct 13 20:17:32 2023	1697253452	1	672	672	644
Fri Oct 13 20:17:35 2023	1697253455	0	672	672	468
Fri Oct 13 20:17:30 2023	1697253450	0	673	673	664
Fri Oct 13 20:17:28 2023	1697253448	0	673	673	200
Fri Oct 13 20:17:39 2023	1697253459	0	673	673	645
Fri Oct 13 20:17:39 2023	1697253459	0	673	673	584
Fri Oct 13 20:17:38 2023	1697253458	0	673	673	620
Fri Oct 13 20:17:33 2023	1697253453	0	673	673	616
Fri Oct 13 20:17:29 2023	1697253449	0	674	674	574
Fri Oct 13 20:17:32 2023	1697253452	1	673	674	655
Fri Oct 13 20:17:30 2023	1697253450	0	674	674	662
Fri Oct 13 20:17:29 2023	1697253449	1	673	674	620
Fri Oct 13 20:17:32 2023	1697253452	0	674	674	648
Fri Oct 13 20:17:28 2023	1697253448	0	676	676	226
Fri Oct 13 20:17:37 2023	1697253457	0	676	676	664
Fri Oct 13 20:17:29 2023	1697253449	0	677	677	597
Fri Oct 13 20:17:35 2023	1697253455	0	677	677	398
Fri Oct 13 20:17:32 2023	1697253452	2	676	678	662
Fri Oct 13 20:17:37 2023	1697253457	0	678	678	650
Fri Oct 13 20:17:34 2023	1697253454	1	678	678	539
Fri Oct 13 20:17:34 2023	1697253454	1	678	678	446
Fri Oct 13 20:17:28 2023	1697253448	0	678	678	190
Fri Oct 13 20:17:29 2023	1697253449	0	679	679	354
Fri Oct 13 20:17:34 2023	1697253454	1	678	679	670
Fri Oct 13 20:17:37 2023	1697253457	0	679	679	646
Fri Oct 13 20:17:34 2023	1697253454	3	676	679	652
Fri Oct 13 20:17:33 2023	1697253453	0	679	679	632
Fri Oct 13 20:17:39 2023	1697253459	1	678	679	594
Fri Oct 13 20:17:35 2023	1697253455	0	680	680	385
Fri Oct 13 20:17:36 2023	1697253456	1	681	681	410
Fri Oct 13 20:17:38 2023	1697253458	0	681	681	648
Fri Oct 13 20:17:37 2023	1697253457	0	681	681	611
Fri Oct 13 20:17:28 2023	1697253448	1	681	681	158
Fri Oct 13 20:17:38 2023	1697253458	1	681	682	626
Fri Oct 13 20:17:34 2023	1697253454	1	681	682	644
Fri Oct 13 20:17:38 2023	1697253458	0	682	682	583
Fri Oct 13 20:17:37 2023	1697253457	0	682	682	631
Fri Oct 13 20:17:30 2023	1697253450	0	683	683	669
Fri Oct 13 20:17:34 2023	1697253454	1	683	683	660
Fri Oct 13 20:17:35 2023	1697253455	0	683	683	647
Fri Oct 13 20:17:38 2023	1697253458	1	684	684	614
Fri Oct 13 20:17:24 2023	1697253444	0	684	684	675
Fri Oct 13 20:17:28 2023	1697253448	0	684	684	345
Fri Oct 13 20:17:34 2023	1697253454	0	685	685	546
Fri Oct 13 20:17:37 2023	1697253457	1	684	685	552
Fri Oct 13 20:17:24 2023	1697253444	0	685	685	671
Fri Oct 13 20:17:39 2023	1697253459	0	685	685	669
Fri Oct 13 20:17:28 2023	1697253448	0	685	685	362
Fri Oct 13 20:17:37 2023	1697253457	0	686	686	644
Fri Oct 13 20:17:37 2023	1697253457	0	686	686	648
Fri Oct 13 20:17:29 2023	1697253449	0	686	686	600
Fri Oct 13 20:17:33 2023	1697253453	0	686	686	602
Fri Oct 13 20:17:29 2023	1697253449	0	686	686	586
Fri Oct 13 20:17:26 2023	1697253446	1	685	686	583
Fri Oct 13 20:17:24 2023	1697253444	1	685	687	677
Fri Oct 13 20:17:30 2023	1697253450	0	687	687	680
Fri Oct 13 20:17:37 2023	1697253457	1	687	687	660
Fri Oct 13 20:17:35 2023	1697253455	0	688	688	385
Fri Oct 13 20:17:33 2023	1697253453	1	687	688	589
Fri Oct 13 20:17:35 2023	1697253455	1	687	688	600
Fri Oct 13 20:17:37 2023	1697253457	1	687	688	675
Fri Oct 13 20:17:32 2023	1697253452	0	688	688	669
Fri Oct 13 20:17:34 2023	1697253454	1	688	688	627
Fri Oct 13 20:17:35 2023	1697253455	1	687	688	457
Fri Oct 13 20:17:34 2023	1697253454	0	689	689	552
Fri Oct 13 20:17:37 2023	1697253457	0	689	689	680
Fri Oct 13 20:17:24 2023	1697253444	0	689	689	679
Fri Oct 13 20:17:35 2023	1697253455	0	689	689	511
Fri Oct 13 20:17:32 2023	1697253452	0	689	689	688
Fri Oct 13 20:17:29 2023	1697253449	1	689	690	588
Fri Oct 13 20:17:34 2023	1697253454	1	689	690	539
Fri Oct 13 20:17:28 2023	1697253448	0	690	690	218
Fri Oct 13 20:17:36 2023	1697253456	1	690	690	541
Fri Oct 13 20:17:30 2023	1697253450	0	691	691	483
Fri Oct 13 20:17:34 2023	1697253454	1	690	691	592
Fri Oct 13 20:17:37 2023	1697253457	1	690	691	649
Fri Oct 13 20:17:34 2023	1697253454	0	691	691	620
Fri Oct 13 20:17:28 2023	1697253448	0	691	691	407
Fri Oct 13 20:17:28 2023	1697253448	0	692	692	317
Fri Oct 13 20:17:34 2023	1697253454	1	692	692	670
Fri Oct 13 20:17:24 2023	1697253444	0	692	692	684
Fri Oct 13 20:17:32 2023	1697253452	1	692	692	675
Fri Oct 13 20:17:34 2023	1697253454	0	693	693	633
Fri Oct 13 20:17:32 2023	1697253452	0	693	693	652
Fri Oct 13 20:17:34 2023	1697253454	0	693	693	588
Fri Oct 13 20:17:32 2023	1697253452	0	694	694	670
Fri Oct 13 20:17:29 2023	1697253449	0	694	694	619
Fri Oct 13 20:17:30 2023	1697253450	0	694	694	555
Fri Oct 13 20:17:38 2023	1697253458	1	694	694	647
Fri Oct 13 20:17:36 2023	1697253456	0	695	695	409
Fri Oct 13 20:17:34 2023	1697253454	3	692	695	669
Fri Oct 13 20:17:35 2023	1697253455	0	695	695	519
Fri Oct 13 20:17:36 2023	1697253456	6	689	696	584
Fri Oct 13 20:17:33 2023	1697253453	0	696	696	647
Fri Oct 13 20:17:35 2023	1697253455	0	696	696	345
Fri Oct 13 20:17:28 2023	1697253448	0	696	696	250
Fri Oct 13 20:17:38 2023	1697253458	1	695	696	604
Fri Oct 13 20:17:30 2023	1697253450	2	695	697	492
Fri Oct 13 20:17:27 2023	1697253447	1	697	697	329
Fri Oct 13 20:17:24 2023	1697253444	2	696	698	687
Fri Oct 13 20:17:28 2023	1697253448	1	698	698	473
Fri Oct 13 20:17:39 2023	1697253459	0	698	698	686
Fri Oct 13 20:17:32 2023	1697253452	1	697	698	685
Fri Oct 13 20:17:32 2023	1697253452	1	698	698	687
Fri Oct 13 20:17:36 2023	1697253456	0	698	698	455
Fri Oct 13 20:17:38 2023	1697253458	1	698	699	648
Fri Oct 13 20:17:35 2023	1697253455	0	699	699	482
Fri Oct 13 20:17:30 2023	1697253450	0	699	699	510
Fri Oct 13 20:17:32 2023	1697253452	0	700	700	661
Fri Oct 13 20:17:28 2023	1697253448	1	700	700	300
Fri Oct 13 20:17:32 2023	1697253452	0	700	700	693
Fri Oct 13 20:17:35 2023	1697253455	3	698	701	512
Fri Oct 13 20:17:32 2023	1697253452	0	701	701	684
Fri Oct 13 20:17:32 2023	1697253452	1	700	701	676
Fri Oct 13 20:17:28 2023	1697253448	0	701	701	554
Fri Oct 13 20:17:24 2023	1697253444	1	700	701	694
Fri Oct 13 20:17:38 2023	1697253458	1	702	702	676
Fri Oct 13 20:17:35 2023	1697253455	0	702	702	569
Fri Oct 13 20:17:32 2023	1697253452	1	703	704	691
Fri Oct 13 20:17:32 2023	1697253452	0	704	704	408
Fri Oct 13 20:17:38 2023	1697253458	1	704	705	450
Fri Oct 13 20:17:30 2023	1697253450	1	704	705	503
Fri Oct 13 20:17:26 2023	1697253446	0	705	705	486
Fri Oct 13 20:17:28 2023	1697253448	0	708	708	472
Fri Oct 13 20:17:36 2023	1697253456	1	707	708	431
Fri Oct 13 20:17:29 2023	1697253449	1	708	709	598
Fri Oct 13 20:17:29 2023	1697253449	1	708	709	596
Fri Oct 13 20:17:34 2023	1697253454	0	709	709	689
Fri Oct 13 20:17:37 2023	1697253457	0	710	710	695
Fri Oct 13 20:17:26 2023	1697253446	0	710	710	623
Fri Oct 13 20:17:34 2023	1697253454	0	711	711	489
Fri Oct 13 20:17:32 2023	1697253452	0	712	712	698
Fri Oct 13 20:17:33 2023	1697253453	0	713	713	668
Fri Oct 13 20:17:34 2023	1697253454	1	712	713	673
Fri Oct 13 20:17:29 2023	1697253449	2	711	713	607
Fri Oct 13 20:17:39 2023	1697253459	0	713	713	683
Fri Oct 13 20:17:32 2023	1697253452	0	715	715	701
Fri Oct 13 20:17:34 2023	1697253454	1	714	715	698
Fri Oct 13 20:17:26 2023	1697253446	1	715	716	550
Fri Oct 13 20:17:37 2023	1697253457	0	716	716	695
Fri Oct 13 20:17:32 2023	1697253452	0	716	716	681
Fri Oct 13 20:17:30 2023	1697253450	0	716	716	452
Fri Oct 13 20:17:32 2023	1697253452	0	716	716	703
Fri Oct 13 20:17:36 2023	1697253456	0	716	716	583
Fri Oct 13 20:17:32 2023	1697253452	0	716	716	700
Fri Oct 13 20:17:26 2023	1697253446	0	717	717	497
Fri Oct 13 20:17:28 2023	1697253448	1	716	717	267
Fri Oct 13 20:17:36 2023	1697253456	1	717	718	557
Fri Oct 13 20:17:28 2023	1697253448	1	717	718	266
Fri Oct 13 20:17:34 2023	1697253454	0	719	719	709
Fri Oct 13 20:17:29 2023	1697253449	0	719	719	609
Fri Oct 13 20:17:39 2023	1697253459	0	720	720	644
Fri Oct 13 20:17:36 2023	1697253456	0	720	720	447
Fri Oct 13 20:17:38 2023	1697253458	0	721	721	626
Fri Oct 13 20:17:28 2023	1697253448	1	720	721	554
Fri Oct 13 20:17:32 2023	1697253452	1	721	722	704
Fri Oct 13 20:17:32 2023	1697253452	0	722	722	713
Fri Oct 13 20:17:37 2023	1697253457	1	722	722	701
Fri Oct 13 20:17:28 2023	1697253448	3	719	722	224
Fri Oct 13 20:17:38 2023	1697253458	1	722	722	701
Fri Oct 13 20:17:30 2023	1697253450	0	722	722	459
Fri Oct 13 20:17:28 2023	1697253448	2	721	722	516
Fri Oct 13 20:17:35 2023	1697253455	0	722	722	391
Fri Oct 13 20:17:38 2023	1697253458	1	722	723	666
Fri Oct 13 20:17:32 2023	1697253452	1	722	723	710
Fri Oct 13 20:17:34 2023	1697253454	0	723	723	469
Fri Oct 13 20:17:37 2023	1697253457	0	723	723	700
Fri Oct 13 20:17:31 2023	1697253451	0	723	723	220
Fri Oct 13 20:17:37 2023	1697253457	1	723	724	526
Fri Oct 13 20:17:32 2023	1697253452	0	724	724	689
Fri Oct 13 20:17:28 2023	1697253448	1	724	724	326
Fri Oct 13 20:17:33 2023	1697253453	1	724	725	663
Fri Oct 13 20:17:35 2023	1697253455	0	726	726	479
Fri Oct 13 20:17:38 2023	1697253458	1	725	726	685
Fri Oct 13 20:17:28 2023	1697253448	0	726	726	194
Fri Oct 13 20:17:32 2023	1697253452	1	726	726	697
Fri Oct 13 20:17:28 2023	1697253448	1	726	727	288
Fri Oct 13 20:17:37 2023	1697253457	1	726	727	710
Fri Oct 13 20:17:39 2023	1697253459	0	727	727	701
Fri Oct 13 20:17:37 2023	1697253457	1	728	728	707
Fri Oct 13 20:17:28 2023	1697253448	0	728	728	197
Fri Oct 13 20:17:32 2023	1697253452	0	728	729	718
Fri Oct 13 20:17:35 2023	1697253455	0	729	729	435
Fri Oct 13 20:17:29 2023	1697253449	2	728	729	619
Fri Oct 13 20:17:32 2023	1697253452	0	729	729	710
Fri Oct 13 20:17:38 2023	1697253458	1	729	730	717
Fri Oct 13 20:17:35 2023	1697253455	0	730	730	527
Fri Oct 13 20:17:37 2023	1697253457	0	730	730	714
Fri Oct 13 20:17:33 2023	1697253453	0	731	731	554
Fri Oct 13 20:17:35 2023	1697253455	0	731	731	528
Fri Oct 13 20:17:28 2023	1697253448	1	730	731	522
